SECTOR,year,STATE_PROVINCE_CODE,CITY_NAME,qtr,TXN_MTH,month,scaled_amt
RESTAURANTS,2013,CA,IRVINE,4,2013-12-01,12,44202202.4359261
RESTAURANTS,2013,CA,ISLETON,1,2013-01-01,1,401335.011960332
RESTAURANTS,2013,CA,ISLETON,1,2013-02-01,2,444949.152502589
RESTAURANTS,2013,CA,ISLETON,1,2013-03-01,3,584786.965446538
RESTAURANTS,2013,CA,ISLETON,2,2013-04-01,4,578073.85245923
RESTAURANTS,2013,CA,ISLETON,2,2013-05-01,5,709839.322498823
RESTAURANTS,2013,CA,ISLETON,2,2013-06-01,6,813177.873586666
RESTAURANTS,2013,CA,ISLETON,3,2013-07-01,7,871319.262032236
RESTAURANTS,2013,CA,ISLETON,3,2013-08-01,8,953112.788410036
RESTAURANTS,2013,CA,ISLETON,3,2013-09-01,9,804838.156363916
RESTAURANTS,2013,CA,ISLETON,4,2013-10-01,10,711798.029443557
RESTAURANTS,2013,CA,ISLETON,4,2013-11-01,11,567292.627129269
RESTAURANTS,2013,CA,ISLETON,4,2013-12-01,12,376856.020292358
RESTAURANTS,2013,CA,IVANHOE,1,2013-01-01,1,75540.8657751079
RESTAURANTS,2013,CA,IVANHOE,1,2013-02-01,2,82190.3104625072
RESTAURANTS,2013,CA,IVANHOE,1,2013-03-01,3,98242.659736422
RESTAURANTS,2013,CA,IVANHOE,2,2013-04-01,4,88969.0289371531
RESTAURANTS,2013,CA,IVANHOE,2,2013-05-01,5,103573.521863759
RESTAURANTS,2013,CA,IVANHOE,2,2013-06-01,6,68164.0035004367
RESTAURANTS,2013,CA,IVANHOE,3,2013-07-01,7,70261.6814741094
RESTAURANTS,2013,CA,IVANHOE,3,2013-08-01,8,74462.9703990197
RESTAURANTS,2013,CA,IVANHOE,3,2013-09-01,9,52939.0591840813
RESTAURANTS,2013,CA,IVANHOE,4,2013-10-01,10,60705.1150465178
RESTAURANTS,2013,CA,IVANHOE,4,2013-11-01,11,68325.0128197786
RESTAURANTS,2013,CA,IVANHOE,4,2013-12-01,12,46655.8485084245
RESTAURANTS,2013,CA,JACKSON,1,2013-01-01,1,2509148.0223185
RESTAURANTS,2013,CA,JACKSON,1,2013-02-01,2,2494227.85263714
RESTAURANTS,2013,CA,JACKSON,1,2013-03-01,3,2851147.05042495
RESTAURANTS,2013,CA,JACKSON,2,2013-04-01,4,2465601.54339021
RESTAURANTS,2013,CA,JACKSON,2,2013-05-01,5,2688167.15049728
RESTAURANTS,2013,CA,JACKSON,2,2013-06-01,6,2539517.1266382
RESTAURANTS,2013,CA,JACKSON,3,2013-07-01,7,2633010.40643297
RESTAURANTS,2013,CA,JACKSON,3,2013-08-01,8,2748463.08194723
RESTAURANTS,2013,CA,JACKSON,3,2013-09-01,9,2409266.1898904
RESTAURANTS,2013,CA,JACKSON,4,2013-10-01,10,2558890.6304464
RESTAURANTS,2013,CA,JACKSON,4,2013-11-01,11,2622621.67743688
RESTAURANTS,2013,CA,JACKSON,4,2013-12-01,12,2562063.50189455
RESTAURANTS,2013,CA,JAMESTOWN,1,2013-01-01,1,660878.106664658
RESTAURANTS,2013,CA,JAMESTOWN,1,2013-02-01,2,800208.646094344
RESTAURANTS,2013,CA,JAMESTOWN,1,2013-03-01,3,845097.132635803
RESTAURANTS,2013,CA,JAMESTOWN,2,2013-04-01,4,847446.375674549
RESTAURANTS,2013,CA,JAMESTOWN,2,2013-05-01,5,979213.917769063
RESTAURANTS,2013,CA,JAMESTOWN,2,2013-06-01,6,954536.836855891
RESTAURANTS,2013,CA,JAMESTOWN,3,2013-07-01,7,904592.68449351
RESTAURANTS,2013,CA,JAMESTOWN,3,2013-08-01,8,913297.222849541
RESTAURANTS,2013,CA,JAMESTOWN,3,2013-09-01,9,719615.802893841
RESTAURANTS,2013,CA,JAMESTOWN,4,2013-10-01,10,801603.15032986
RESTAURANTS,2013,CA,JAMESTOWN,4,2013-11-01,11,790471.617387061
RESTAURANTS,2013,CA,JAMESTOWN,4,2013-12-01,12,767208.75190118
RESTAURANTS,2013,CA,JAMUL,1,2013-01-01,1,249411.516254167
RESTAURANTS,2013,CA,JAMUL,1,2013-02-01,2,245031.086747058
RESTAURANTS,2013,CA,JAMUL,1,2013-03-01,3,276402.329547943
RESTAURANTS,2013,CA,JAMUL,2,2013-04-01,4,249441.52003214
RESTAURANTS,2013,CA,JAMUL,2,2013-05-01,5,244304.256620467
RESTAURANTS,2013,CA,JAMUL,2,2013-06-01,6,538445.154335985
RESTAURANTS,2013,CA,JAMUL,3,2013-07-01,7,533905.899476126
RESTAURANTS,2013,CA,JAMUL,3,2013-08-01,8,483758.500671795
RESTAURANTS,2013,CA,JAMUL,3,2013-09-01,9,528455.634340566
RESTAURANTS,2013,CA,JAMUL,4,2013-10-01,10,229087.144436167
RESTAURANTS,2013,CA,JAMUL,4,2013-11-01,11,243275.363899202
RESTAURANTS,2013,CA,JAMUL,4,2013-12-01,12,218420.765771208
RESTAURANTS,2013,CA,JANESVILLE,1,2013-01-01,1,149001.126134618
RESTAURANTS,2013,CA,JANESVILLE,1,2013-02-01,2,135881.368948494
RESTAURANTS,2013,CA,JANESVILLE,1,2013-03-01,3,141714.521356543
RESTAURANTS,2013,CA,JANESVILLE,2,2013-04-01,4,128623.115537656
RESTAURANTS,2013,CA,JANESVILLE,2,2013-05-01,5,130793.338537208
RESTAURANTS,2013,CA,JANESVILLE,2,2013-06-01,6,107520.147188867
RESTAURANTS,2013,CA,JANESVILLE,3,2013-07-01,7,137442.303983667
RESTAURANTS,2013,CA,JANESVILLE,3,2013-08-01,8,80801.614842724
RESTAURANTS,2013,CA,JANESVILLE,3,2013-09-01,9,106314.50508801
RESTAURANTS,2013,CA,JANESVILLE,4,2013-10-01,10,88735.9719291818
RESTAURANTS,2013,CA,JANESVILLE,4,2013-11-01,11,67095.4006438295
RESTAURANTS,2013,CA,JANESVILLE,4,2013-12-01,12,65429.771567009
RESTAURANTS,2013,CA,JOSHUA TREE,1,2013-01-01,1,1001593.47663594
RESTAURANTS,2013,CA,JOSHUA TREE,1,2013-02-01,2,1070594.87018081
RESTAURANTS,2013,CA,JOSHUA TREE,1,2013-03-01,3,1486620.54994998
RESTAURANTS,2013,CA,JOSHUA TREE,2,2013-04-01,4,1545484.01655544
RESTAURANTS,2013,CA,JOSHUA TREE,2,2013-05-01,5,1135228.81808515
RESTAURANTS,2013,CA,JOSHUA TREE,2,2013-06-01,6,812326.531809126
RESTAURANTS,2013,CA,JOSHUA TREE,3,2013-07-01,7,735406.286606442
RESTAURANTS,2013,CA,JOSHUA TREE,3,2013-08-01,8,822306.9699442
RESTAURANTS,2013,CA,JOSHUA TREE,3,2013-09-01,9,744938.978698985
RESTAURANTS,2013,CA,JOSHUA TREE,4,2013-10-01,10,1172511.26418804
RESTAURANTS,2013,CA,JOSHUA TREE,4,2013-11-01,11,1386015.44799114
RESTAURANTS,2013,CA,JOSHUA TREE,4,2013-12-01,12,1170943.07937897
RESTAURANTS,2013,CA,JULIAN,1,2013-01-01,1,1252181.85268475
RESTAURANTS,2013,CA,JULIAN,1,2013-02-01,2,1065102.09691213
RESTAURANTS,2013,CA,JULIAN,1,2013-03-01,3,1154371.54317838
RESTAURANTS,2013,CA,JULIAN,2,2013-04-01,4,898012.01545504
RESTAURANTS,2013,CA,JULIAN,2,2013-05-01,5,977118.429672245
RESTAURANTS,2013,CA,JULIAN,2,2013-06-01,6,918617.141291507
RESTAURANTS,2013,CA,JULIAN,3,2013-07-01,7,904334.17046778
RESTAURANTS,2013,CA,JULIAN,3,2013-08-01,8,957572.23635937
RESTAURANTS,2013,CA,JULIAN,3,2013-09-01,9,1132300.69700607
RESTAURANTS,2013,CA,JULIAN,4,2013-10-01,10,1893104.6267659
RESTAURANTS,2013,CA,JULIAN,4,2013-11-01,11,1849593.11453998
RESTAURANTS,2013,CA,JULIAN,4,2013-12-01,12,1167792.96887044
RESTAURANTS,2013,CA,JUNCTION CITY,1,2013-01-01,1,19034.8079751905
RESTAURANTS,2013,CA,JUNCTION CITY,1,2013-02-01,2,18129.1867311556
RESTAURANTS,2013,CA,JUNCTION CITY,1,2013-03-01,3,25862.0145851661
RESTAURANTS,2013,CA,JUNCTION CITY,2,2013-04-01,4,54898.3737370941
RESTAURANTS,2013,CA,JUNCTION CITY,2,2013-05-01,5,176228.912268797
RESTAURANTS,2013,CA,JUNCTION CITY,2,2013-06-01,6,250139.855242249
RESTAURANTS,2013,CA,JUNCTION CITY,3,2013-07-01,7,322494.929150499
RESTAURANTS,2013,CA,JUNCTION CITY,3,2013-08-01,8,145443.123104506
RESTAURANTS,2013,CA,JUNCTION CITY,3,2013-09-01,9,143671.159557197
RESTAURANTS,2013,CA,JUNCTION CITY,4,2013-10-01,10,320292.749645145
RESTAURANTS,2013,CA,JUNCTION CITY,4,2013-11-01,11,81203.7364535177
RESTAURANTS,2013,CA,JUNCTION CITY,4,2013-12-01,12,71031.2679870884
RESTAURANTS,2013,CA,JUNE LAKE,1,2013-01-01,1,116417.661744274
RESTAURANTS,2013,CA,JUNE LAKE,1,2013-02-01,2,99626.19231219
RESTAURANTS,2013,CA,JUNE LAKE,1,2013-03-01,3,102176.721055812
RESTAURANTS,2013,CA,JUNE LAKE,2,2013-04-01,4,98069.6985946886
RESTAURANTS,2013,CA,JUNE LAKE,2,2013-05-01,5,265559.264307186
RESTAURANTS,2013,CA,JUNE LAKE,2,2013-06-01,6,383405.251107751
RESTAURANTS,2013,CA,JUNE LAKE,3,2013-07-01,7,415578.986066118
RESTAURANTS,2013,CA,JUNE LAKE,3,2013-08-01,8,415547.999744363
RESTAURANTS,2013,CA,JUNE LAKE,3,2013-09-01,9,214983.142084644
RESTAURANTS,2013,CA,JUNE LAKE,4,2013-10-01,10,298242.116923289
RESTAURANTS,2013,CA,JUNE LAKE,4,2013-11-01,11,146044.482344709
RESTAURANTS,2013,CA,JUNE LAKE,4,2013-12-01,12,376881.527947187
RESTAURANTS,2013,CA,KELSEYVILLE,1,2013-01-01,1,744136.36733534
RESTAURANTS,2013,CA,KELSEYVILLE,1,2013-02-01,2,842592.272688821
RESTAURANTS,2013,CA,KELSEYVILLE,1,2013-03-01,3,916696.385778664
RESTAURANTS,2013,CA,KELSEYVILLE,2,2013-04-01,4,846623.57027445
RESTAURANTS,2013,CA,KELSEYVILLE,2,2013-05-01,5,1033960.53540967
RESTAURANTS,2013,CA,KELSEYVILLE,2,2013-06-01,6,1024071.6569604
RESTAURANTS,2013,CA,KELSEYVILLE,3,2013-07-01,7,1082239.84575405
RESTAURANTS,2013,CA,KELSEYVILLE,3,2013-08-01,8,1089786.85564249
RESTAURANTS,2013,CA,KELSEYVILLE,3,2013-09-01,9,873880.209371132
RESTAURANTS,2013,CA,KELSEYVILLE,4,2013-10-01,10,887642.806828423
RESTAURANTS,2013,CA,KELSEYVILLE,4,2013-11-01,11,887691.908689935
RESTAURANTS,2013,CA,KELSEYVILLE,4,2013-12-01,12,707854.245727236
RESTAURANTS,2013,CA,KENTFIELD,1,2013-01-01,1,1364593.76936702
RESTAURANTS,2013,CA,KENTFIELD,1,2013-02-01,2,1260662.95681527
RESTAURANTS,2013,CA,KENTFIELD,1,2013-03-01,3,1522273.94694596
RESTAURANTS,2013,CA,KENTFIELD,2,2013-04-01,4,1309489.77972443
RESTAURANTS,2013,CA,KENTFIELD,2,2013-05-01,5,1461790.04054509
RESTAURANTS,2013,CA,KENTFIELD,2,2013-06-01,6,1379506.80220744
RESTAURANTS,2013,CA,KENTFIELD,3,2013-07-01,7,1223712.09855854
RESTAURANTS,2013,CA,KENTFIELD,3,2013-08-01,8,1445112.84382734
RESTAURANTS,2013,CA,KENTFIELD,3,2013-09-01,9,1287310.47731159
RESTAURANTS,2013,CA,KENTFIELD,4,2013-10-01,10,1435354.52461937
RESTAURANTS,2013,CA,KENTFIELD,4,2013-11-01,11,1693785.49817432
RESTAURANTS,2013,CA,KENTFIELD,4,2013-12-01,12,1666959.35588301
RESTAURANTS,2013,CA,KENWOOD,1,2013-01-01,1,260945.657118317
RESTAURANTS,2013,CA,KENWOOD,1,2013-02-01,2,289657.339915227
RESTAURANTS,2013,CA,KENWOOD,1,2013-03-01,3,344872.651373418
RESTAURANTS,2013,CA,KENWOOD,2,2013-04-01,4,320317.030360613
RESTAURANTS,2013,CA,KENWOOD,2,2013-05-01,5,341021.684355233
RESTAURANTS,2013,CA,KENWOOD,2,2013-06-01,6,359190.249058752
RESTAURANTS,2013,CA,KENWOOD,3,2013-07-01,7,295314.63208853
RESTAURANTS,2013,CA,KENWOOD,3,2013-08-01,8,385846.994755719
RESTAURANTS,2013,CA,KENWOOD,3,2013-09-01,9,339474.78810943
RESTAURANTS,2013,CA,KENWOOD,4,2013-10-01,10,363206.381137127
RESTAURANTS,2013,CA,KENWOOD,4,2013-11-01,11,401260.838992731
RESTAURANTS,2013,CA,KENWOOD,4,2013-12-01,12,348859.27994354
RESTAURANTS,2013,CA,KERMAN,1,2013-01-01,1,1188500.30924842
RESTAURANTS,2013,CA,KERMAN,1,2013-02-01,2,1198507.01894148
RESTAURANTS,2013,CA,KERMAN,1,2013-03-01,3,1407305.26782653
RESTAURANTS,2013,CA,KERMAN,2,2013-04-01,4,1268827.59295621
RESTAURANTS,2013,CA,KERMAN,2,2013-05-01,5,1395844.86872249
RESTAURANTS,2013,CA,KERMAN,2,2013-06-01,6,1223412.70979336
RESTAURANTS,2013,CA,KERMAN,3,2013-07-01,7,1118388.87163316
RESTAURANTS,2013,CA,KERMAN,3,2013-08-01,8,1354604.95514426
RESTAURANTS,2013,CA,KERMAN,3,2013-09-01,9,1227604.10168028
RESTAURANTS,2013,CA,KERMAN,4,2013-10-01,10,1299543.06982665
RESTAURANTS,2013,CA,KERMAN,4,2013-11-01,11,1272014.43470221
RESTAURANTS,2013,CA,KERMAN,4,2013-12-01,12,1140152.95727447
RESTAURANTS,2013,CA,KERNVILLE,1,2013-01-01,1,237411.247342503
RESTAURANTS,2013,CA,KERNVILLE,1,2013-02-01,2,406803.22435491
RESTAURANTS,2013,CA,KERNVILLE,1,2013-03-01,3,435274.000249912
RESTAURANTS,2013,CA,KERNVILLE,2,2013-04-01,4,500176.562496608
RESTAURANTS,2013,CA,KERNVILLE,2,2013-05-01,5,594576.402206861
RESTAURANTS,2013,CA,KERNVILLE,2,2013-06-01,6,692246.972719018
RESTAURANTS,2013,CA,KERNVILLE,3,2013-07-01,7,729325.65961913
RESTAURANTS,2013,CA,KERNVILLE,3,2013-08-01,8,717129.220842436
RESTAURANTS,2013,CA,KERNVILLE,3,2013-09-01,9,457381.25829182
RESTAURANTS,2013,CA,KERNVILLE,4,2013-10-01,10,554994.747532741
RESTAURANTS,2013,CA,KERNVILLE,4,2013-11-01,11,407150.669189399
RESTAURANTS,2013,CA,KERNVILLE,4,2013-12-01,12,258848.169809231
RESTAURANTS,2013,CA,KETTLEMAN CITY,1,2013-01-01,1,540685.064828153
RESTAURANTS,2013,CA,KETTLEMAN CITY,1,2013-02-01,2,462886.561920754
RESTAURANTS,2013,CA,KETTLEMAN CITY,1,2013-03-01,3,666073.540097199
RESTAURANTS,2013,CA,KETTLEMAN CITY,2,2013-04-01,4,587216.367176932
RESTAURANTS,2013,CA,KETTLEMAN CITY,2,2013-05-01,5,642714.016235517
RESTAURANTS,2013,CA,KETTLEMAN CITY,2,2013-06-01,6,785846.92828764
RESTAURANTS,2013,CA,KETTLEMAN CITY,3,2013-07-01,7,915098.781809801
RESTAURANTS,2013,CA,KETTLEMAN CITY,3,2013-08-01,8,839095.737774637
RESTAURANTS,2013,CA,KETTLEMAN CITY,3,2013-09-01,9,546613.186203778
RESTAURANTS,2013,CA,KETTLEMAN CITY,4,2013-10-01,10,540813.752632569
RESTAURANTS,2013,CA,KETTLEMAN CITY,4,2013-11-01,11,710415.793253286
RESTAURANTS,2013,CA,KETTLEMAN CITY,4,2013-12-01,12,764280.805066952
RESTAURANTS,2013,CA,KEYES,1,2013-01-01,1,7240.21455101757
RESTAURANTS,2013,CA,KEYES,1,2013-02-01,2,16154.8524327958
RESTAURANTS,2013,CA,KEYES,1,2013-03-01,3,5461.64662107758
RESTAURANTS,2013,CA,KEYES,2,2013-04-01,4,6307.73877535035
RESTAURANTS,2013,CA,KEYES,2,2013-05-01,5,4056.74185526754
RESTAURANTS,2013,CA,KEYES,2,2013-06-01,6,2405.81303154359
RESTAURANTS,2013,CA,KEYES,3,2013-07-01,7,6934.29820151202
RESTAURANTS,2013,CA,KEYES,3,2013-08-01,8,53083.1926177887
RESTAURANTS,2013,CA,KEYES,3,2013-09-01,9,25157.13412844
RESTAURANTS,2013,CA,KEYES,4,2013-10-01,10,82343.9718519961
RESTAURANTS,2013,CA,KEYES,4,2013-11-01,11,52358.7815385766
RESTAURANTS,2013,CA,KEYES,4,2013-12-01,12,23600.4685172332
RESTAURANTS,2013,CA,KING CITY,1,2013-01-01,1,1957742.64290385
RESTAURANTS,2013,CA,KING CITY,1,2013-02-01,2,2029928.04160976
RESTAURANTS,2013,CA,KING CITY,1,2013-03-01,3,2414014.7343753
RESTAURANTS,2013,CA,KING CITY,2,2013-04-01,4,2371232.24536592
RESTAURANTS,2013,CA,KING CITY,2,2013-05-01,5,2489636.89986792
RESTAURANTS,2013,CA,KING CITY,2,2013-06-01,6,2367447.66681668
RESTAURANTS,2013,CA,KING CITY,3,2013-07-01,7,2502941.37004147
RESTAURANTS,2013,CA,KING CITY,3,2013-08-01,8,2601191.41138683
RESTAURANTS,2013,CA,KING CITY,3,2013-09-01,9,1945453.51936128
RESTAURANTS,2013,CA,KING CITY,4,2013-10-01,10,2198458.15103591
RESTAURANTS,2013,CA,KING CITY,4,2013-11-01,11,2131550.42366994
RESTAURANTS,2013,CA,KING CITY,4,2013-12-01,12,2081909.64205028
RESTAURANTS,2013,CA,KINGS BEACH,1,2013-01-01,1,809741.170113051
RESTAURANTS,2013,CA,KINGS BEACH,1,2013-02-01,2,799419.483062009
RESTAURANTS,2013,CA,KINGS BEACH,1,2013-03-01,3,793501.983883387
RESTAURANTS,2013,CA,KINGS BEACH,2,2013-04-01,4,528811.084512318
RESTAURANTS,2013,CA,KINGS BEACH,2,2013-05-01,5,744664.261811135
RESTAURANTS,2013,CA,KINGS BEACH,2,2013-06-01,6,1056942.32331922
RESTAURANTS,2013,CA,KINGS BEACH,3,2013-07-01,7,1754725.86190198
RESTAURANTS,2013,CA,KINGS BEACH,3,2013-08-01,8,1655201.69871093
RESTAURANTS,2013,CA,KINGS BEACH,3,2013-09-01,9,906732.417825858
RESTAURANTS,2013,CA,KINGS BEACH,4,2013-10-01,10,693727.630437905
RESTAURANTS,2013,CA,KINGS BEACH,4,2013-11-01,11,541507.76775838
RESTAURANTS,2013,CA,KINGS BEACH,4,2013-12-01,12,675555.238633827
RESTAURANTS,2013,CA,KINGSBURG,1,2013-01-01,1,2497500.73607003
RESTAURANTS,2013,CA,KINGSBURG,1,2013-02-01,2,2612988.10062117
RESTAURANTS,2013,CA,KINGSBURG,1,2013-03-01,3,3076127.87751497
RESTAURANTS,2013,CA,KINGSBURG,2,2013-04-01,4,2817469.02398587
RESTAURANTS,2013,CA,KINGSBURG,2,2013-05-01,5,3227715.70094345
RESTAURANTS,2013,CA,KINGSBURG,2,2013-06-01,6,3020898.40747613
RESTAURANTS,2013,CA,KINGSBURG,3,2013-07-01,7,2620181.40935463
RESTAURANTS,2013,CA,KINGSBURG,3,2013-08-01,8,2993441.15860674
RESTAURANTS,2013,CA,KINGSBURG,3,2013-09-01,9,2644329.15709561
RESTAURANTS,2013,CA,KINGSBURG,4,2013-10-01,10,2944216.95700764
RESTAURANTS,2013,CA,KINGSBURG,4,2013-11-01,11,2847731.09704032
RESTAURANTS,2013,CA,KINGSBURG,4,2013-12-01,12,2853279.75354773
RESTAURANTS,2013,CA,KLAMATH,1,2013-01-01,1,55212.4332114241
RESTAURANTS,2013,CA,KLAMATH,1,2013-02-01,2,31897.3686725939
RESTAURANTS,2013,CA,KLAMATH,1,2013-03-01,3,24753.1706895177
RESTAURANTS,2013,CA,KLAMATH,2,2013-04-01,4,44011.2349671071
RESTAURANTS,2013,CA,KLAMATH,2,2013-05-01,5,89822.7312573145
RESTAURANTS,2013,CA,KLAMATH,2,2013-06-01,6,231287.360745877
RESTAURANTS,2013,CA,KLAMATH,3,2013-07-01,7,394889.420655471
RESTAURANTS,2013,CA,KLAMATH,3,2013-08-01,8,342609.906866681
RESTAURANTS,2013,CA,KLAMATH,3,2013-09-01,9,195262.595214517
RESTAURANTS,2013,CA,KLAMATH,4,2013-10-01,10,165652.669389924
RESTAURANTS,2013,CA,KLAMATH,4,2013-11-01,11,66701.8783333814
RESTAURANTS,2013,CA,KLAMATH,4,2013-12-01,12,59635.3007960308
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,1,2013-01-01,1,3288381.53364968
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,1,2013-02-01,2,3041472.83296048
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,1,2013-03-01,3,3645184.69385498
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,2,2013-04-01,4,3277459.69811527
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,2,2013-05-01,5,3494723.62670886
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,2,2013-06-01,6,3373827.6199256
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,3,2013-07-01,7,3058969.80330056
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,3,2013-08-01,8,3454143.05631816
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,3,2013-09-01,9,3069850.01553646
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,4,2013-10-01,10,3423578.24700756
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,4,2013-11-01,11,3535128.19727606
RESTAURANTS,2013,CA,LA CRESCENTA-MONTROSE,4,2013-12-01,12,3571868.44172562
RESTAURANTS,2013,CA,LA HABRA,1,2013-01-01,1,10096802.0721688
RESTAURANTS,2013,CA,LA HABRA,1,2013-02-01,2,9969237.27047799
RESTAURANTS,2013,CA,LA HABRA,1,2013-03-01,3,11651321.0407978
RESTAURANTS,2013,CA,LA HABRA,2,2013-04-01,4,10387473.2048529
RESTAURANTS,2013,CA,LA HABRA,2,2013-05-01,5,11206240.5469935
RESTAURANTS,2013,CA,LA HABRA,2,2013-06-01,6,10747347.9556458
RESTAURANTS,2013,CA,LA HABRA,3,2013-07-01,7,9476989.72905335
RESTAURANTS,2013,CA,LA HABRA,3,2013-08-01,8,10747863.7090404
RESTAURANTS,2013,CA,LA HABRA,3,2013-09-01,9,10020665.6723241
RESTAURANTS,2013,CA,LA HABRA,4,2013-10-01,10,10737886.8053432
RESTAURANTS,2013,CA,LA HABRA,4,2013-11-01,11,11499283.3365792
RESTAURANTS,2013,CA,LA HABRA,4,2013-12-01,12,11237397.0507739
RESTAURANTS,2013,CA,LA MESA,1,2013-01-01,1,12186988.6373426
RESTAURANTS,2013,CA,LA MESA,1,2013-02-01,2,11935204.5421055
RESTAURANTS,2013,CA,LA MESA,1,2013-03-01,3,14015608.1637569
RESTAURANTS,2013,CA,LA MESA,2,2013-04-01,4,12205661.2251012
RESTAURANTS,2013,CA,LA MESA,2,2013-05-01,5,13010884.719373
RESTAURANTS,2013,CA,LA MESA,2,2013-06-01,6,12653259.0518617
RESTAURANTS,2013,CA,LA MESA,3,2013-07-01,7,11422709.7520103
RESTAURANTS,2013,CA,LA MESA,3,2013-08-01,8,12600163.5293544
RESTAURANTS,2013,CA,LA MESA,3,2013-09-01,9,11336341.9127545
RESTAURANTS,2013,CA,LA MESA,4,2013-10-01,10,12232114.4815156
RESTAURANTS,2013,CA,LA MESA,4,2013-11-01,11,13549429.0378077
RESTAURANTS,2013,CA,LA MESA,4,2013-12-01,12,12916112.5400034
RESTAURANTS,2013,CA,LA MIRADA,1,2013-01-01,1,6542459.33600624
RESTAURANTS,2013,CA,LA MIRADA,1,2013-02-01,2,6404371.15334006
RESTAURANTS,2013,CA,LA MIRADA,1,2013-03-01,3,7543550.77189445
RESTAURANTS,2013,CA,LA MIRADA,2,2013-04-01,4,6960126.83671788
RESTAURANTS,2013,CA,LA MIRADA,2,2013-05-01,5,7221331.3113693
RESTAURANTS,2013,CA,LA MIRADA,2,2013-06-01,6,6954806.28934525
RESTAURANTS,2013,CA,LA MIRADA,3,2013-07-01,7,6091744.61012315
RESTAURANTS,2013,CA,LA MIRADA,3,2013-08-01,8,6891014.169507
RESTAURANTS,2013,CA,LA MIRADA,3,2013-09-01,9,6327874.57120889
RESTAURANTS,2013,CA,LA MIRADA,4,2013-10-01,10,6814353.71285448
RESTAURANTS,2013,CA,LA MIRADA,4,2013-11-01,11,7052897.28627984
RESTAURANTS,2013,CA,LA MIRADA,4,2013-12-01,12,6785419.6589051
RESTAURANTS,2013,CA,LA PALMA,1,2013-01-01,1,2991953.64803749
RESTAURANTS,2013,CA,LA PALMA,1,2013-02-01,2,2935587.44601487
RESTAURANTS,2013,CA,LA PALMA,1,2013-03-01,3,3105776.15119712
RESTAURANTS,2013,CA,LA PALMA,2,2013-04-01,4,2753069.20064194
RESTAURANTS,2013,CA,LA PALMA,2,2013-05-01,5,2811674.07638448
RESTAURANTS,2013,CA,LA PALMA,2,2013-06-01,6,2690547.12831291
RESTAURANTS,2013,CA,LA PALMA,3,2013-07-01,7,2287116.47727536
RESTAURANTS,2013,CA,LA PALMA,3,2013-08-01,8,2550938.53742872
RESTAURANTS,2013,CA,LA PALMA,3,2013-09-01,9,2353131.89295043
RESTAURANTS,2013,CA,LA PALMA,4,2013-10-01,10,2653282.59511934
RESTAURANTS,2013,CA,LA PALMA,4,2013-11-01,11,2614903.29011344
RESTAURANTS,2013,CA,LA PALMA,4,2013-12-01,12,2564075.3627286
RESTAURANTS,2013,CA,LA PRESA,1,2013-01-01,1,3302918.13692057
RESTAURANTS,2013,CA,LA PRESA,1,2013-02-01,2,3257678.33959381
RESTAURANTS,2013,CA,LA PRESA,1,2013-03-01,3,3824085.17392521
RESTAURANTS,2013,CA,LA PRESA,2,2013-04-01,4,3510591.19481323
RESTAURANTS,2013,CA,LA PRESA,2,2013-05-01,5,3482591.44586665
RESTAURANTS,2013,CA,LA PRESA,2,2013-06-01,6,3381597.57466951
RESTAURANTS,2013,CA,LA PRESA,3,2013-07-01,7,3088655.97679609
RESTAURANTS,2013,CA,LA PRESA,3,2013-08-01,8,3430261.13232645
RESTAURANTS,2013,CA,LA PRESA,3,2013-09-01,9,3238026.08848609
RESTAURANTS,2013,CA,LA PRESA,4,2013-10-01,10,3560737.66923345
RESTAURANTS,2013,CA,LA PRESA,4,2013-11-01,11,3697129.73350345
RESTAURANTS,2013,CA,LA PRESA,4,2013-12-01,12,3509447.93500061
RESTAURANTS,2013,CA,LA PUENTE,1,2013-01-01,1,5774623.21225595
RESTAURANTS,2013,CA,LA PUENTE,1,2013-02-01,2,5739646.68094847
RESTAURANTS,2013,CA,LA PUENTE,1,2013-03-01,3,6419666.22112087
RESTAURANTS,2013,CA,LA PUENTE,2,2013-04-01,4,5826178.37017745
RESTAURANTS,2013,CA,LA PUENTE,2,2013-05-01,5,7009540.09806758
RESTAURANTS,2013,CA,LA PUENTE,2,2013-06-01,6,6182257.19636434
RESTAURANTS,2013,CA,LA PUENTE,3,2013-07-01,7,6386002.55398561
RESTAURANTS,2013,CA,LA PUENTE,3,2013-08-01,8,6273692.74523652
RESTAURANTS,2013,CA,LA PUENTE,3,2013-09-01,9,6773970.4925899
RESTAURANTS,2013,CA,LA PUENTE,4,2013-10-01,10,6645532.9056059
